,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,sanitized_transaction_id,mhy_idr_merchandise_hie,tpc_idr_touchpoint_channel_type,but_num_business_unit,the_to_type,tdt_type_detail,mdl_label,family_label,dpt_label,qty,turnover,sanitized_ticket_number,title,body,note,published_at,translated_body,translated_title,translated,text,label,topics,topic_name,x,y,z,x1,y1
394,4523,4523,4523,PGylNIOzdBNR9NP3sRqbF1dOrASZRmhjrOLaN3gUGbU=,1,10,2013.0,offline,sale,NORA BLACK,WM CONF SSUIT,SURF BODYBOARD,1,9.99,PGylNIOzdBNR9NP3sRqbF1dOrASZRmhjrOLaN3gUGbU=,"Goede pasvorm, korte levensduur","De pasvorm van dit broekje is fijn. Het broekje blijft goed zitten tijdens het zwemmen. De levensduur is slecht. Na een paar maanden komen er al witte, uitgelubberde stukken in van het elastaan dat naar buiten komt. Moet eerlijk bekennen dat ik nu pas lees dat het broekje niet geschikt is om regelmatig in chloorwater te zwemmen en dat is wel waarvoor ik het broekje gebruikt heb. Dus mocht je vooral in chloorwater zwemmen, dan is het broekje geen aanrader.",2,2022-10-31 09:20:35,,,"Good fit, short lifespan. The fit of these pants is nice. The pants stay in place while swimming. The lifespan is poor. After a few months, white, loosened areas appear due to the elastane that comes out. I must honestly admit that I only now read that the pants are not suitable for regular swimming in chlorinated water and that is what I used the pants for. So if you mainly swim in chlorinated water, the pants are not recommended.","Goede pasvorm, korte levensduur. De pasvorm van dit broekje is fijn. Het broekje blijft goed zitten tijdens het zwemmen. De levensduur is slecht. Na een paar maanden komen er al witte, uitgelubberde stukken in van het elastaan dat naar buiten komt. Moet eerlijk bekennen dat ik nu pas lees dat het broekje niet geschikt is om regelmatig in chloorwater te zwemmen en dat is wel waarvoor ik het broekje gebruikt heb. Dus mocht je vooral in chloorwater zwemmen, dan is het broekje geen aanrader.",Water Sports,0,Store Service Staff,6.3702145,1.0465758,13.775126,11.14726,-6.998633
395,4622,4622,4622,kYafcxmXPwC98rR8H17qgrhmYx1RduSygXcp4li4Fsw=,1,10,1186.0,offline,sale,MASK 100 JUNIOR GREY,SNK SCD MASKS,SNORKELING SCUB,1,6.99,kYafcxmXPwC98rR8H17qgrhmYx1RduSygXcp4li4Fsw=,,"Veel producten niet aanwezig en het scherm van de kassa deed het niet. Wel scannen, maar niets intypen. Je kon ook niet annuleren om naar een andere kassa te gaan. Ik ging vrij geïrriteerd weg.",3,2022-07-05 10:28:59,,,". Many products not available and the cash register screen did not work. Scan, but don't type anything. You also couldn't cancel to go to another checkout. I left quite irritated.",". Veel producten niet aanwezig en het scherm van de kassa deed het niet. Wel scannen, maar niets intypen. Je kon ook niet annuleren om naar een andere kassa te gaan. Ik ging vrij geïrriteerd weg.",Water Sports,0,Store Service Staff,8.420178,-3.605701,7.992573,10.288838,2.7123797
396,4623,4623,4623,74rkcA+H7Xa8PlKjxDDiXW5ka8QG7vt0PM6ctxACjJQ=,1,10,1089.0,offline,sale,MASK 100 GREY,SNK SCD MASKS,SNORKELING SCUB,1,6.99,74rkcA+H7Xa8PlKjxDDiXW5ka8QG7vt0PM6ctxACjJQ=,,Super store!!!,5,2022-07-24 17:33:59,,,. Super store!!!,. Super store!!!,Water Sports,0,Store Service Staff,9.161022,-5.7361913,9.128786,7.633412,2.8299236
397,4624,4624,4624,faBBzLvK+KscF4+3U92uf/ITVju+O13fbTmEIdFcCOY=,1,2,70.0,online,sale,MASK EASYBREATH JR LIGHT BLUE,"EASYBREATH, ACC",SNORKELING SCUB,1,24.99,faBBzLvK+KscF4+3U92uf/ITVju+O13fbTmEIdFcCOY=,,.,5,2023-01-21 14:46:26,,,,. .,Water Sports,3,Water Sports Gear,-15.83943,-5.7867675,7.2957287,-12.777586,4.706774
398,4631,4631,4631,ctQQDT5RG38T23EYI0awSgQo3eBqt1eHb48mE89dY6s=,1,1,70.0,online,sale,SLAP 100 BASIC M GREY,POOL SHOES,SWIMMING AQUAGY,1,5.99,ctQQDT5RG38T23EYI0awSgQo3eBqt1eHb48mE89dY6s=,Badslippers,Goed voor kort gebruik,5,2023-11-10 10:22:56,,,Bath slippers. Good for short use,Badslippers. Goed voor kort gebruik,Water Sports,3,Water Sports Gear,7.5063734,-2.0663276,13.933582,8.199329,-5.939608
399,4632,4632,4632,B3BZr6dSVSgf2rI6fheCQ5v9Q2q7wxzGTFk1StivEsM=,1,2,70.0,online,sale,NS UV SHORTY LS B NAR WHITE,BABY SWIM,SWIMMING AQUAGY,1,14.99,B3BZr6dSVSgf2rI6fheCQ5v9Q2q7wxzGTFk1StivEsM=,,N,5,2022-01-19 08:55:34,,,. N,. N,Water Sports,3,Water Sports Gear,18.27501,7.3377757,12.271088,10.77195,14.072354
400,4647,4647,4647,vw3xm3e9VtdhnIQZMVWx7l2u0OgrqVKJWZfHqjbG0qE=,1,8,664.0,offline,sale,L TEL POCKET,WATERPROOF BAGS,STAND UP KAYAK,1,9.99,vw3xm3e9VtdhnIQZMVWx7l2u0OgrqVKJWZfHqjbG0qE=,Zoonlief is keiblij,Ondanks zijn smalle voeten en snel geïrriteerd nog geen klachten gehad dat de sandaal te los zit. Kind is dolblij en enorm trots.,5,2023-05-20 20:22:13,,,"My son is very happy. Despite his narrow and easily irritated feet, I have not had any complaints that the sandal is too loose. Child is overjoyed and extremely proud.",Zoonlief is keiblij. Ondanks zijn smalle voeten en snel geïrriteerd nog geen klachten gehad dat de sandaal te los zit. Kind is dolblij en enorm trots.,Water Sports,3,Water Sports Gear,7.210208,-1.4496092,13.91106,8.908073,-5.373059
401,4648,4648,4648,vw3xm3e9VtdhnIQZMVWx7l2u0OgrqVKJWZfHqjbG0qE=,1,8,664.0,offline,sale,L TEL POCKET,WATERPROOF BAGS,STAND UP KAYAK,1,9.99,vw3xm3e9VtdhnIQZMVWx7l2u0OgrqVKJWZfHqjbG0qE=,,Makkelijk alles te vinden. Voor kinderen bijna grote sport speeltuin waarbij je materiaal kan uitproberen.,5,2023-05-20 20:20:43,,,. Easy to find everything. Almost a large sports playground for children where you can try out equipment.,. Makkelijk alles te vinden. Voor kinderen bijna grote sport speeltuin waarbij je materiaal kan uitproberen.,Water Sports,0,Store Service Staff,9.466416,-4.6101213,9.17502,8.690052,2.0990558
402,4649,4649,4649,HZta5QrQtZJnmZ0VRAKV1du3s6aa6PMNAoDslxkYzOQ=,2,5,70.0,online,sale,CARBON PRO 2 PIECES SUP PADDLE,PADDLES SUP,STAND UP KAYAK,1,119.99,HZta5QrQtZJnmZ0VRAKV1du3s6aa6PMNAoDslxkYzOQ=,Een eerste alternatief op een standaardpeddel.,"De peddel zelf is prima. De service voor het bestellen ook, alleen het ophalen in de winkel behoeft enige aandacht. De persoon die mij hielp wilde me nogmaals laten betalen en kwam op de duurdere prijs (online gekocht als uitloop artikel). Na tussenkomst van een manager (in ieder geval iemand die iets meer van online kopen en afleveren af wist) was het in orde. Het taalgebruik van de eerste persoon is echter niet besproken noch excuses voor mogen ontvangen van de tweede persoon.Op deze manier laar ik het liever thuis bezorgen, dan krijg ik geen grote mond.",5,2023-06-14 16:49:27,,,"A first alternative to a standard paddle. The paddle itself is fine. The ordering service also, only the collection in the store needs some attention. The person who helped me wanted to charge me again and came up with the more expensive price (bought online as a discontinued item). After the intervention of a manager (at least someone who knew a little more about online purchasing and delivery) everything was fine. However, the language of the first person has not been discussed, nor has an apology been received from the second person. This way I prefer to have it delivered to my home, so I don't get a big mouth.","Een eerste alternatief op een standaardpeddel.. De peddel zelf is prima. De service voor het bestellen ook, alleen het ophalen in de winkel behoeft enige aandacht. De persoon die mij hielp wilde me nogmaals laten betalen en kwam op de duurdere prijs (online gekocht als uitloop artikel). Na tussenkomst van een manager (in ieder geval iemand die iets meer van online kopen en afleveren af wist) was het in orde. Het taalgebruik van de eerste persoon is echter niet besproken noch excuses voor mogen ontvangen van de tweede persoon.Op deze manier laar ik het liever thuis bezorgen, dan krijg ik geen grote mond.",Water Sports,0,Store Service Staff,9.175087,-1.0518322,13.384429,8.932748,-3.2405703
403,4682,4682,4682,0/KbtgOSIAJMnJo2krImyw9XM3xvcQGuwefr5hMne4k=,1,1,70.0,online,sale,THERMAL TOP LS M BLK,COLD WAT ACC,SURF BODYBOARD,1,17.99,0/KbtgOSIAJMnJo2krImyw9XM3xvcQGuwefr5hMne4k=,te klein,te klein,1,2023-02-24 08:24:19,,,too small. too small,te klein. te klein,Water Sports,3,Water Sports Gear,6.9818096,0.73821175,12.107817,12.520998,-4.7454977
404,4683,4683,4683,0/KbtgOSIAJMnJo2krImyw9XM3xvcQGuwefr5hMne4k=,1,1,70.0,online,sale,THERMAL TOP LS M BLK,COLD WAT ACC,SURF BODYBOARD,1,17.99,0/KbtgOSIAJMnJo2krImyw9XM3xvcQGuwefr5hMne4k=,Goed,"Past en zit goed, lekker warm",5,2023-02-23 21:55:55,,,"Good. Fits and sits well, nice and warm","Goed. Past en zit goed, lekker warm",Water Sports,3,Water Sports Gear,7.9150944,0.05265875,12.229585,11.45176,-4.0479803
405,4690,4690,4690,s8EWpr6BOkNpJ4+GMymZLx+H/9qyQJtlDNWreLq2XqI=,1,10,1186.0,offline,sale,BS100 M PALMITO BLACK,MEN'S BS BEGIN,SURF BODYBOARD,1,10.99,s8EWpr6BOkNpJ4+GMymZLx+H/9qyQJtlDNWreLq2XqI=,Goede prijs / Kwaliteit,Goed,5,2023-06-01 20:32:19,,,Good price/quality. Good,Goede prijs / Kwaliteit. Goed,Water Sports,5,General Products,8.614827,-2.1679323,10.381977,9.821492,-0.29758626
406,4769,4769,4769,nziw28XrCD6a5Zt7W9vFBzVThI2ZfZQoZ2YTSOE4s7Y=,1,1,70.0,online,sale,BOOTS B500 AD DARK BLUE,AD BOOTS,SAILING WINDSUR,1,39.99,nziw28XrCD6a5Zt7W9vFBzVThI2ZfZQoZ2YTSOE4s7Y=,Fijne laarzen.,"Zitten lekker, hebben nog iets te veel profiel, waardoor ik toch nog vuil mee naar binnen loop.",4,2023-10-11 14:41:23,,,"Nice boots. They fit comfortably, but they still have a bit too much profile, so I still walk in with dirt.","Fijne laarzen.. Zitten lekker, hebben nog iets te veel profiel, waardoor ik toch nog vuil mee naar binnen loop.",Water Sports,3,Water Sports Gear,6.5870867,-1.5220468,14.054798,8.902182,-6.6289716
407,4775,4775,4775,m7AHUJ3Hxj/KQ5V5V2TZKrpAkqhDYuxDME2kh1e5X4E=,1,8,897.0,offline,sale,AQUASHOES SNK 100 AD GREY,SNK AQUASHOES,SNORKELING SCUB,1,7.99,m7AHUJ3Hxj/KQ5V5V2TZKrpAkqhDYuxDME2kh1e5X4E=,Super,Snel geleverd,5,2023-05-22 22:24:42,,,Super. Delivered quickly,Super. Snel geleverd,Water Sports,6,Delivery Speed,6.887094,-2.1431334,8.632723,12.136377,1.3026595
408,4776,4776,4776,LkcITkgFZ0Q55iqfLY7/uFPhsLcEPQE+80hCZSPT6wc=,1,10,2678.0,offline,sale,AQUASHOES 120 AD BLACK,SNK AQUASHOES,SNORKELING SCUB,1,12.99,LkcITkgFZ0Q55iqfLY7/uFPhsLcEPQE+80hCZSPT6wc=,Prima waterschoen,"Een prima waterschoen maar heel lastig om aan te trekken,  niet praktisch dus, daarom helaas retour.",3,2023-07-12 21:22:01,,,"Great water shoe. A great water shoe but very difficult to put on, so not practical, so unfortunately returned.","Prima waterschoen. Een prima waterschoen maar heel lastig om aan te trekken,  niet praktisch dus, daarom helaas retour.",Water Sports,3,Water Sports Gear,6.7459693,-1.5343883,14.331063,8.877988,-6.251874
409,4777,4777,4777,LkcITkgFZ0Q55iqfLY7/uFPhsLcEPQE+80hCZSPT6wc=,1,10,2678.0,offline,sale,AQUASHOES 120 AD BLACK,SNK AQUASHOES,SNORKELING SCUB,1,12.99,LkcITkgFZ0Q55iqfLY7/uFPhsLcEPQE+80hCZSPT6wc=,,"Kleine winkel met klein assortiment, en toch interessant en redelijke keuze.",5,2023-05-21 12:46:24,,,". Small shop with a small range, yet an interesting and reasonable choice.",". Kleine winkel met klein assortiment, en toch interessant en redelijke keuze.",Water Sports,0,Store Service Staff,8.9671,-4.6305676,9.500563,8.328426,1.8806252
410,4778,4778,4778,iF1Ep123VsP8YI9fvG1XfQQiu+c4Q1o+f+N6n435i94=,1,1,70.0,online,sale,MASK EASYBREATH JR STREET ART,"EASYBREATH, ACC",SNORKELING SCUB,1,29.99,iF1Ep123VsP8YI9fvG1XfQQiu+c4Q1o+f+N6n435i94=,,Goed tot uitstekend,4,2022-09-05 14:09:22,,,. Good to excellent,. Goed tot uitstekend,Water Sports,2,Size-Fit Evaluation,10.783632,-1.4719503,7.990351,12.198111,5.1031575
411,4782,4782,4782,jeso7gDTEGdTdfKyMADVzRSMv2p6EaDdLsNbRGMpQKU=,1,2,70.0,online,sale,POCKET SWIM 100 SUNSET,SWIM MATERIAL,SWIMMING AQUAGY,1,5.99,jeso7gDTEGdTdfKyMADVzRSMv2p6EaDdLsNbRGMpQKU=,,De items zijn in werkelijkheid veel groter dan in de webshop te zien was. Misschien de foto maken met op de achtergrond iets waaraan je kan zien hoe groot iets is (bijvoorbeeld in de handen van een persoon),4,2023-02-15 21:20:27,,,. The items are in reality much larger than shown in the webshop. Maybe take the photo with something in the background that shows how big something is (for example in a person's hands),. De items zijn in werkelijkheid veel groter dan in de webshop te zien was. Misschien de foto maken met op de achtergrond iets waaraan je kan zien hoe groot iets is (bijvoorbeeld in de handen van een persoon),Water Sports,0,Store Service Staff,8.143476,-3.6073034,8.731864,10.149283,1.9396684
412,4783,4783,4783,xMG28G6zCLwfm4UYTygZ391zEnHXbPF4H7pJm+b5LrQ=,1,10,664.0,offline,sale,1P ROMI FULL NICK BLUE GREEN **,AQUAGYM AQUABIK,SWIMMING AQUAGY,1,29.99,xMG28G6zCLwfm4UYTygZ391zEnHXbPF4H7pJm+b5LrQ=,Fijn badpak mag iets meer steun geven,…,4,2023-01-26 19:25:58,,,Nice swimsuit could provide a little more support. …,Fijn badpak mag iets meer steun geven. …,Water Sports,1,Swimwear,7.495793,1.2256267,14.408279,11.877914,-6.6441593
413,4784,4784,4784,M+ir9tXdVYumJRSXVfn7uxJjbaHyJxJSB7oEUp86V0g=,1,10,2093.0,offline,sale,1P 100 HEVA U BLACK*,W'S SWIMSUITS,SWIMMING AQUAGY,1,9.99,M+ir9tXdVYumJRSXVfn7uxJjbaHyJxJSB7oEUp86V0g=,,Fijne grote winkel,5,2023-07-08 06:26:14,,,. Nice big store,. Fijne grote winkel,Water Sports,0,Store Service Staff,8.9389715,-5.5977964,9.282823,7.67477,2.5118873
414,4785,4785,4785,od6y7PuIuyHzYJvapYo0931aT4rrDRUgM7aaVQkZnII=,1,10,896.0,offline,sale,MF SOFT HAIR TOWEL FROZEN**,TOWELS,SWIMMING AQUAGY,1,5.99,od6y7PuIuyHzYJvapYo0931aT4rrDRUgM7aaVQkZnII=,Geweldig,Zelfde als de andere die ik heb beoordeeld,5,2022-12-28 09:13:35,,,Awesome. Same as the others I reviewed,Geweldig. Zelfde als de andere die ik heb beoordeeld,Water Sports,5,General Products,8.651509,-1.4316962,10.198779,10.671041,-0.49092674
415,4786,4786,4786,od6y7PuIuyHzYJvapYo0931aT4rrDRUgM7aaVQkZnII=,1,10,896.0,offline,sale,MF SOFT HAIR TOWEL FROZEN**,TOWELS,SWIMMING AQUAGY,1,5.99,od6y7PuIuyHzYJvapYo0931aT4rrDRUgM7aaVQkZnII=,Geweldig,Eindelijk heb ik er een gevonden die echt werkt.Ben er super blij mee.,5,2022-12-27 18:25:07,,,Awesome. Finally I found one that really works. I'm super happy with it.,Geweldig. Eindelijk heb ik er een gevonden die echt werkt.Ben er super blij mee.,Water Sports,5,General Products,9.032435,-1.6720893,10.169746,10.425217,-0.40124848
416,4787,4787,4787,f9ugNlkfdafTmVtYeY6om9Bqv6a41WSaUCOgF10Cenw=,1,10,1186.0,offline,sale,GOGGLES 100 READY GREY,GOGGLES MASKS,SWIMMING AQUAGY,1,1.99,f9ugNlkfdafTmVtYeY6om9Bqv6a41WSaUCOgF10Cenw=,,"Great store, helpful staff, easy to buy",5,2022-10-28 11:32:26,,,". Great store, helpful staff, easy to buy",". Great store, helpful staff, easy to buy",Water Sports,0,Store Service Staff,9.491479,-4.774607,8.306579,8.81578,3.0335548
417,4788,4788,4788,MKQPj7G91pwJECZpWXyZl671lA1COh5MUToxLyKJ8hw=,1,2,70.0,online,sale,ANTI FOG REACTIVATOR**,GOGGLES MASKS,SWIMMING AQUAGY,1,4.99,MKQPj7G91pwJECZpWXyZl671lA1COh5MUToxLyKJ8hw=,Werkt prima,"Even troebel zicht, daarna oké",4,2023-06-25 09:28:08,,,"Works fine. Blurry vision for a moment, then okay","Werkt prima. Even troebel zicht, daarna oké",Water Sports,4,Price-Quality Evaluation,10.358865,-1.4992626,8.538458,12.071217,4.6155734
418,4789,4789,4789,Ann3A0dMu2zfnq3S0jSfrNjYmH/zApTGX2UYDUODTeI=,1,2,70.0,online,sale,1P ROMI FULL NICK BLUE GREEN **,AQUAGYM AQUABIK,SWIMMING AQUAGY,1,29.99,Ann3A0dMu2zfnq3S0jSfrNjYmH/zApTGX2UYDUODTeI=,Fijn badpak!,"Goed badpak. Stevig, biedt steun, prima voor training in t zwembad.",5,2022-12-14 09:12:19,,,"Nice swimsuit! Good swimsuit. Sturdy, provides support, great for training in the pool.","Fijn badpak!. Goed badpak. Stevig, biedt steun, prima voor training in t zwembad.",Water Sports,2,Size-Fit Evaluation,7.548886,1.3538729,14.736994,11.954173,-6.9219785
419,4790,4790,4790,UlkNAqfV7LRGp/lD3d35q7k8eFhGPVaSC7uHBNHPw6w=,2,10,1161.0,offline,sale,MASK SPEEDO RIFT L BLUE CLEAR,GOGGLES MASKS,SWIMMING AQUAGY,1,29.99,UlkNAqfV7LRGp/lD3d35q7k8eFhGPVaSC7uHBNHPw6w=,goed,goed,4,2023-05-28 10:49:02,,,Good. Good,goed. goed,Water Sports,2,Size-Fit Evaluation,14.126015,-0.21283156,5.486451,14.315144,7.8051314
420,4839,4839,4839,mcLU+wq+T7PQTwczQOAN3g1upL5ajLKEQ/6oHElsarE=,1,1,70.0,online,sale,UVTOP100L M TOP WHT,M SUN PROTEC,SURF BODYBOARD,1,14.99,mcLU+wq+T7PQTwczQOAN3g1upL5ajLKEQ/6oHElsarE=,Bleef niet goed zitten,Bleef niet goed zitten waardoor ik nog ben verbrand,2,2023-12-07 11:19:19,,,Didn't stay in place well. Didn't stay in place well so I still got burned,Bleef niet goed zitten. Bleef niet goed zitten waardoor ik nog ben verbrand,Water Sports,1,Swimwear,8.563461,1.3227005,12.920064,12.825509,-4.091423
421,4840,4840,4840,aRVvm7ntJjOltdqXOCUHsL8PmYEvPG26fiwsMldCfXc=,1,2,70.0,online,sale,TO 550 W BLACK FROZEN*,WOMEN'S FOOTW,SURF BODYBOARD,1,11.99,aRVvm7ntJjOltdqXOCUHsL8PmYEvPG26fiwsMldCfXc=,Heerlijke basicslippers,"Slippers die altijd overal bij kunnen, lopen erg lekker. Pasvorm is goed, bandjes snijden niet. Leuk geprijsd.",5,2023-09-20 12:11:08,,,"Lovely basic slippers. Slippers that can always go with everything are very comfortable. Fit is good, straps do not cut. Nicely priced.","Heerlijke basicslippers. Slippers die altijd overal bij kunnen, lopen erg lekker. Pasvorm is goed, bandjes snijden niet. Leuk geprijsd.",Water Sports,3,Water Sports Gear,7.4929867,-2.0600026,13.9371395,8.193735,-5.9626937
422,4912,4912,4912,Fw0rs1E8kpYIloeyiWZpuLOmN/6kATxrr1k+JwHa398=,1,1,70.0,online,sale,JACKET SAILING 100 W NAVY,W SAIL JACKETS,SAILING WINDSUR,1,29.99,Fw0rs1E8kpYIloeyiWZpuLOmN/6kATxrr1k+JwHa398=,,De jas mag wel een paar maten groter besteld worden. Maar het is een topproduct!,5,2023-03-22 12:32:17,,,. The jacket can be ordered a few sizes larger. But it is a top product!,. De jas mag wel een paar maten groter besteld worden. Maar het is een topproduct!,Water Sports,2,Size-Fit Evaluation,8.762164,2.0311337,12.906948,11.221457,-5.0228534
423,4913,4913,4913,4qF7RK4+zVZNwN0bQRUQIIk4Het60P6APSe8aa02yJU=,1,10,2225.0,offline,sale,500 LEGGINS WOMAN,W SAILWEAR,SAILING WINDSUR,1,15.0,4qF7RK4+zVZNwN0bQRUQIIk4Het60P6APSe8aa02yJU=,Warm en zacht,Gewoon goed en goedkoop,4,2022-11-20 21:55:10,,,Warm and soft. Simply good and cheap,Warm en zacht. Gewoon goed en goedkoop,Water Sports,1,Swimwear,8.974572,0.70334876,12.10145,10.998917,-4.1782002
424,4914,4914,4914,4qF7RK4+zVZNwN0bQRUQIIk4Het60P6APSe8aa02yJU=,1,10,2225.0,offline,sale,500 LEGGINS WOMAN,W SAILWEAR,SAILING WINDSUR,1,15.0,4qF7RK4+zVZNwN0bQRUQIIk4Het60P6APSe8aa02yJU=,,Gewoon goed,4,2022-11-01 11:24:41,,,. Just good,. Gewoon goed,Water Sports,2,Size-Fit Evaluation,11.816467,-0.8724114,7.5236826,12.465652,5.964022
425,4918,4918,4918,WYo2idnp37bOJsSLEDE4GhS+lThNkbOHULOY1Nq1Rek=,1,10,2224.0,offline,sale,MF COMPACT M TOWEL BLUE PETROL***,TOWELS,SWIMMING AQUAGY,12,47.88,WYo2idnp37bOJsSLEDE4GhS+lThNkbOHULOY1Nq1Rek=,Handig,"Mooi klein op te vouwen.Scheelt veel ruimte in de bagage.Maar als er bijvoorbeeld een ribbel in zou zitten, zou dat prettiger zijn. Nu moet je deppen om af te drogen. Dat vonden wij niet fijn.",3,2022-08-13 09:37:46,,,"Useful. Folds up nice and small. Saves a lot of space in the luggage. But if it had a rib, for example, that would be nicer. Now you need to blot to dry. We didn't like that.","Handig. Mooi klein op te vouwen.Scheelt veel ruimte in de bagage.Maar als er bijvoorbeeld een ribbel in zou zitten, zou dat prettiger zijn. Nu moet je deppen om af te drogen. Dat vonden wij niet fijn.",Water Sports,1,Swimwear,10.058491,-0.42048404,12.248177,10.481244,-2.287087
426,4919,4919,4919,GzCRQX91PhRAu7z6fHaTJhua+brRI06w0Jv8cyw7+sg=,1,1,70.0,online,sale,AQUASOCKS ADULT BLACK **,SWIM HEADWEARS,SWIMMING AQUAGY,2,29.98,GzCRQX91PhRAu7z6fHaTJhua+brRI06w0Jv8cyw7+sg=,,zeer tevreden,4,2022-08-04 13:14:20,,,. very satisfied,. zeer tevreden,Water Sports,1,Swimwear,8.907848,-1.0678233,8.820447,11.674778,-0.34027123
427,4920,4920,4920,95c3e5IhH+n/0YOH67QcEAHalVNv3kWLkJ2D2NKQ9S0=,1,1,70.0,online,sale,1P 100 HEVA LI BLACK CORAIL*,W'S SWIMSUITS,SWIMMING AQUAGY,1,14.99,95c3e5IhH+n/0YOH67QcEAHalVNv3kWLkJ2D2NKQ9S0=,,Lekker zittend badpak,5,2022-07-23 20:03:23,,,. Nice fitting swimsuit,. Lekker zittend badpak,Water Sports,3,Water Sports Gear,7.45483,1.2553966,14.8537,11.994899,-7.06101
428,4921,4921,4921,3W4GvNVgvlMP93A/dP8SKTUv2sN1/EdolOSFuVfsDe4=,1,2,70.0,online,sale,1P ROMI FULL NICK BLUE GREEN **,AQUAGYM AQUABIK,SWIMMING AQUAGY,1,29.99,3W4GvNVgvlMP93A/dP8SKTUv2sN1/EdolOSFuVfsDe4=,,Mooi badpak.  Valt goed.,5,2022-11-14 22:30:39,,,. Beautiful swimsuit. Fits well.,. Mooi badpak.  Valt goed.,Water Sports,3,Water Sports Gear,7.308755,1.395279,14.757783,12.173306,-6.8782043
429,4922,4922,4922,zO2vH/b+RiWiVDJXRA3RYFrn3BsuFpM2UiWr2b+MS9E=,1,8,2225.0,offline,sale,MF COMPACT PRINT XL TOWEL ALL VEGCORAL**,TOWELS,SWIMMING AQUAGY,1,11.99,zO2vH/b+RiWiVDJXRA3RYFrn3BsuFpM2UiWr2b+MS9E=,,"Goed geholpen bij het maken van de keuze. Ook vriendelijke afhandeling bij de kassa. Dus............................., ga zo door!",5,2022-08-21 09:46:18,,,". Very helpful in making the choice. Also friendly handling at the checkout. So..........................., keep it up!",". Goed geholpen bij het maken van de keuze. Ook vriendelijke afhandeling bij de kassa. Dus............................., ga zo door!",Water Sports,0,Store Service Staff,9.319618,-4.5218053,8.189972,9.184089,3.1288497
430,4923,4923,4923,jMxcBEzbQqsFfZTkZuUm9f2+AXGbUXHemH4wYkOSztY=,1,10,1089.0,offline,sale,MID JAMMER 500 YOKO TRAO BLACK**,M'S SWIMSUITS,SWIMMING AQUAGY,1,17.99,jMxcBEzbQqsFfZTkZuUm9f2+AXGbUXHemH4wYkOSztY=,top,makkelijk lekkere zit.,4,2023-09-25 11:18:59,,,"top. easy, comfortable seat.",top. makkelijk lekkere zit.,Water Sports,1,Swimwear,10.68045,0.5405406,13.067534,8.206867,-2.0027313
431,4924,4924,4924,jMxcBEzbQqsFfZTkZuUm9f2+AXGbUXHemH4wYkOSztY=,1,10,1089.0,offline,sale,MID JAMMER 500 YOKO TRAO BLACK**,M'S SWIMSUITS,SWIMMING AQUAGY,1,17.99,jMxcBEzbQqsFfZTkZuUm9f2+AXGbUXHemH4wYkOSztY=,,goed niet duur en makkelijk winkelen.,5,2023-09-25 11:17:52,,,. good not expensive and easy shopping.,. goed niet duur en makkelijk winkelen.,Water Sports,5,General Products,8.820322,-4.329615,9.461552,8.594521,1.7034554
432,4938,4938,4938,CkEW9lBiQH8rawCQg8XChTwrljiOeb5K7MTcgbmtZAQ=,1,4,70.0,online,sale,SMOCK 500 MAN BLUE/ORANGE,ADULT EQPT,SAILING WINDSUR,1,24.99,CkEW9lBiQH8rawCQg8XChTwrljiOeb5K7MTcgbmtZAQ=,,Goede en snelle service,5,2022-12-29 20:01:01,,,. Good and fast service,. Goede en snelle service,Water Sports,5,General Products,7.239743,-3.274326,9.807405,10.074256,0.99117124
