,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,sanitized_transaction_id,mhy_idr_merchandise_hie,tpc_idr_touchpoint_channel_type,but_num_business_unit,the_to_type,tdt_type_detail,mdl_label,family_label,dpt_label,qty,turnover,sanitized_ticket_number,title,body,note,published_at,translated_body,translated_title,translated,text,label,topics,topic,topic_name,x,y,z,x1,y1
601,9067,9067,9067,Ewlz9IjwsnW672n7JLyOcZGIrKi3x8XBcJUyoMswDns=,1,2,70.0,online,sale,CAPRI FCA 120 W NAVY,W ESSENTIAL,FITNESS TRAININ,1,11.99,Ewlz9IjwsnW672n7JLyOcZGIrKi3x8XBcJUyoMswDns=,,100/% tevredenmet de bestelling van nu en ook voorheen. Top,5,2022-07-01 08:42:35,,,. 100/% satisfied with the current and previous order. Top,. 100/% tevredenmet de bestelling van nu en ook voorheen. Top,Fitness and Yoga,12,12,Price-Quality Evaluation,8.512496,0.3903079,9.611536,10.38606,4.616918
602,9068,9068,9068,oYS2NPN0fBtd7pfGdEhAsINxEvOlGfjWZ+DRNCrGDr0=,1,10,1088.0,offline,sale,FBRA 900 BLACK,W BRA,FITNESS TRAININ,1,19.99,oYS2NPN0fBtd7pfGdEhAsINxEvOlGfjWZ+DRNCrGDr0=,,Super fijne winkel en vriendelijk personeel!,5,2023-02-21 15:26:07,,,. Very nice store and friendly staff!,. Super fijne winkel en vriendelijk personeel!,Fitness and Yoga,14,14,Store and Staff,6.4359217,-1.7522831,8.826444,13.579158,2.7081504
603,9069,9069,9069,W9RkV8deIO45HJj6WsX9DaAgMA1iGjCtLsnpT4qKjs4=,1,10,2095.0,offline,sale,FST 100 W SHORT SLIM BLACK,W ESSENTIAL,FITNESS TRAININ,1,7.99,W9RkV8deIO45HJj6WsX9DaAgMA1iGjCtLsnpT4qKjs4=,Prima product,"Beetje strak, pijpjes hebben de neiging omhoog te kruipen. Ik heb (na passen) gewoon mijn eigen maat gekocht en dat is oké, maar bij twijfel zou ik een maatje groter nemen.",4,2023-09-19 16:15:51,,,"Great product. A bit tight, legs tend to ride up. I just bought my own size (after trying it on) and that's okay, but if in doubt I would take a size larger.","Prima product. Beetje strak, pijpjes hebben de neiging omhoog te kruipen. Ik heb (na passen) gewoon mijn eigen maat gekocht en dat is oké, maar bij twijfel zou ik een maatje groter nemen.",Fitness and Yoga,1,1,Size-Fit Evaluation,8.214814,3.3100758,7.197672,8.583092,-0.76286495
604,9070,9070,9070,W9RkV8deIO45HJj6WsX9DaAgMA1iGjCtLsnpT4qKjs4=,1,10,2095.0,offline,sale,FST 100 W SHORT SLIM BLACK,W ESSENTIAL,FITNESS TRAININ,1,7.99,W9RkV8deIO45HJj6WsX9DaAgMA1iGjCtLsnpT4qKjs4=,,Tevreden over het assortiment & de prijzen. Minder tevreden over de vindbaarheid van artikelen (zou mooi zijn als je online kunt zien in welk pad je moet zijn) & over de hoeveelheid spelende kinderen in het weekend.,4,2023-08-28 08:32:54,,,. Satisfied with the range & prices. Less satisfied with the findability of articles (it would be nice if you could see online which path you need to take) & with the amount of children playing during the weekend.,. Tevreden over het assortiment & de prijzen. Minder tevreden over de vindbaarheid van artikelen (zou mooi zijn als je online kunt zien in welk pad je moet zijn) & over de hoeveelheid spelende kinderen in het weekend.,Fitness and Yoga,6,6,Store and Staff,7.2836833,-0.5194451,7.9460416,11.327597,2.5926547
605,9071,9071,9071,OLqmS2aqMEyiHCVlbV9KCNdVD2TTD1tpqB3dZfE3+lw=,1,1,70.0,online,sale,FST 120 STRETCH M SHORTS NAVY,FIT BEG M OUTFI,FITNESS TRAININ,1,11.99,OLqmS2aqMEyiHCVlbV9KCNdVD2TTD1tpqB3dZfE3+lw=,great,great,5,2023-07-25 10:20:14,,,great. great,great. great,Fitness and Yoga,5,5,Good Product,11.865054,-3.6599066,10.933852,9.204061,10.400791
606,9072,9072,9072,OVonSpjyiSRiqz7axttBdXPrzx95AlV9H1XPk0SUZfQ=,1,10,2092.0,offline,sale,JACKET 920 SPACER HOOD W GREYNEPS,WOMAN PANT JACK,FITNESS TRAININ,1,28.99,OVonSpjyiSRiqz7axttBdXPrzx95AlV9H1XPk0SUZfQ=,Draagt prettig,Jammer is niet waterafstotend. Dus niet in de regen aan.,4,2023-03-10 18:18:15,,,Wears comfortably. Too bad it is not water-repellent. So don't wear it in the rain.,Draagt prettig. Jammer is niet waterafstotend. Dus niet in de regen aan.,Fitness and Yoga,1,1,Size-Fit Evaluation,8.928645,4.3957367,6.4678993,6.826606,-0.14241801
607,9073,9073,9073,3+icKvNXQFlPuE06gn0i+nrD8DIev1EsKSa3nbfsCD8=,1,4,70.0,online,sale,JACKET 500 GYM HOOD W  BLACK,WOMAN PANT JACK,FITNESS TRAININ,1,19.99,3+icKvNXQFlPuE06gn0i+nrD8DIev1EsKSa3nbfsCD8=,Goed,Goed,5,2022-12-04 18:36:16,,,Good. Good,Goed. Goed,Fitness and Yoga,5,5,Good Product,12.009145,-3.7862616,10.947607,9.196582,10.50237
608,9074,9074,9074,0Bxq5o2nxYxIIpsYNztJsZ1o0R6FQphSZJ8e3mMpEDU=,1,10,2092.0,offline,sale,PANTALON OUTDOOR 500 BLACK,FIT BEG M OUTFI,FITNESS TRAININ,1,29.99,0Bxq5o2nxYxIIpsYNztJsZ1o0R6FQphSZJ8e3mMpEDU=,,"Fijne winkel, aantrekkelijke prijzen!",4,2022-11-15 18:39:32,,,". Nice store, attractive prices!",". Fijne winkel, aantrekkelijke prijzen!",Fitness and Yoga,6,6,Store and Staff,7.259582,-1.1871972,8.116129,11.953013,2.4645996
609,9098,9098,9098,4Nm23N8+8hTfd1Jv+0InNNb3SiNDqFxHDc1TQ190mLQ=,1,2,70.0,online,sale,SLIPPER 500 PRINT BLUE,AWAKENING SHOES,KIDS SPORTIVE E,2,29.98,4Nm23N8+8hTfd1Jv+0InNNb3SiNDqFxHDc1TQ190mLQ=,,Another wonderful experience,5,2023-03-23 10:24:00,,,. Another wonderful experience,. Another wonderful experience,Fitness and Yoga,12,12,Price-Quality Evaluation,9.432477,-1.2341534,9.315136,8.828731,4.9470105
610,9174,9174,9174,lhk7vkm3EmD/8fwEspj4WDTQaJnGUWJjmkTRghsN/lM=,1,4,70.0,online,sale,PEDALS PAIR GREY (MONOBLOC),TRANS VE-VM-VA,AFTER SALE FITN,1,9.95,lhk7vkm3EmD/8fwEspj4WDTQaJnGUWJjmkTRghsN/lM=,,Prima geholpen in de winkel en onderdelen zijn snel geleverd.,4,2022-10-31 20:01:26,,,. Excellent service in the store and parts were delivered quickly.,. Prima geholpen in de winkel en onderdelen zijn snel geleverd.,Fitness and Yoga,0,0,Delivery,7.787676,0.3099905,10.088445,11.178014,4.6357446
611,9192,9192,9192,meb8t/TUzx4a4RmYAHbkCpZeVTLMr2NbPwmpipnpu7Y=,1,1,70.0,online,sale,SOFT YOGA SOCKS GREY,YOGA ACC,YOGA,2,15.98,meb8t/TUzx4a4RmYAHbkCpZeVTLMr2NbPwmpipnpu7Y=,,Altijd een passend product.,5,2022-04-20 10:17:02,,,. Always a suitable product.,. Altijd een passend product.,Fitness and Yoga,12,12,Price-Quality Evaluation,8.529086,-0.031653237,8.595696,10.273074,3.6223352
612,9193,9193,9193,FR2tXSzHqcLLEBcKPQ/A5Y9Sq0MZBk8yeBo9jSgAjD0=,1,2,70.0,online,sale,SOFT YOGA W PANT WHITE,WOMAN YOGA,YOGA,1,14.99,FR2tXSzHqcLLEBcKPQ/A5Y9Sq0MZBk8yeBo9jSgAjD0=,Fijne broek waar je je vrij in kan bewegen,"Zachte stof, goede pasmaat",5,2022-03-07 19:27:40,,,"Nice pants that you can move freely in. Soft fabric, good fit","Fijne broek waar je je vrij in kan bewegen. Zachte stof, goede pasmaat",Fitness and Yoga,13,13,Fitness Clothing,9.38117,5.485358,7.559492,9.3323,-2.018808
613,9194,9194,9194,FR2tXSzHqcLLEBcKPQ/A5Y9Sq0MZBk8yeBo9jSgAjD0=,1,2,70.0,online,sale,SOFT YOGA W PANT WHITE,WOMAN YOGA,YOGA,1,14.99,FR2tXSzHqcLLEBcKPQ/A5Y9Sq0MZBk8yeBo9jSgAjD0=,,"Supersnelle levering, duidelijke website, prima artikel!",5,2022-02-17 18:40:32,,,". Super fast delivery, clear website, excellent article!",". Supersnelle levering, duidelijke website, prima artikel!",Fitness and Yoga,0,0,Delivery,7.764312,0.75107557,10.318962,11.187334,4.9329915
614,9219,9219,9219,/tPeMfTTwQ/wmZwVc8mVhc2S4KWdydQ7JcGVrBfGvE4=,1,2,70.0,online,sale,BT 150 70 CM .,BODYWEIGHT ACC,MUSCLE & CROSS,1,24.99,/tPeMfTTwQ/wmZwVc8mVhc2S4KWdydQ7JcGVrBfGvE4=,Zoals beschreven! :ok_hand:,Product doet wat je ervan mag verwachten. :smiling_face_with_closed_eyes:,5,2023-08-09 14:51:29,,,As described! :ok_hand:. Product does what you would expect. :smiling_face_with_closed_eyes:,Zoals beschreven! :ok_hand:. Product doet wat je ervan mag verwachten. :smiling_face_with_closed_eyes:,Fitness and Yoga,5,5,Good Product,10.419551,-0.18640825,11.564152,10.2671175,8.296126
615,9220,9220,9220,9UQXce1T8DzTvDXWn6YDFV5udjYzbuavXmw3L76PWu4=,1,10,2093.0,offline,sale,MAXI SHAKER NOIR 700ML,PROT / COMPL,MUSCLE & CROSS,1,9.99,9UQXce1T8DzTvDXWn6YDFV5udjYzbuavXmw3L76PWu4=,,.,5,2023-12-13 18:28:16,,,,. .,Fitness and Yoga,2,2,Unknown,-19.46913,0.9349332,7.6305237,-16.381254,21.083792
616,9293,9293,9293,Zb4oswecRYqxCUcO8oFtMfvQapuYBh+N12ZsOfDA7y0=,1,1,70.0,online,sale,SWEAT BELT,FIT BOTTL TOWEL,FITNESS TRAININ,1,6.99,Zb4oswecRYqxCUcO8oFtMfvQapuYBh+N12ZsOfDA7y0=,,"Makkelijk besteld, snel en goed geleverd.",5,2023-01-05 22:04:57,,,". Easy to order, fast and well delivered.",". Makkelijk besteld, snel en goed geleverd.",Fitness and Yoga,0,0,Delivery,7.461982,0.79851985,10.08876,11.37506,5.0585914
617,9294,9294,9294,HUuB/0QmUgmu5EwlY30MToho7N1OJEvdIcIKaE0q9oU=,1,2,70.0,online,sale,SOCKS NONSLIP GYM BLACK,WOMAN TS LEGG,FITNESS TRAININ,2,9.98,HUuB/0QmUgmu5EwlY30MToho7N1OJEvdIcIKaE0q9oU=,,Goed product voor weinig geld,4,2022-02-20 18:21:33,,,. Good product for little money,. Goed product voor weinig geld,Fitness and Yoga,12,12,Price-Quality Evaluation,8.6924925,-0.034440834,8.588306,10.080694,3.6537151
618,9295,9295,9295,zHR8i90g0nqInZ8kIapeWY5SoDIv3ASMHdgDIozOy2M=,1,1,70.0,online,sale,SHORT 120 CAMO BLEU,FIT BEG M OUTFI,FITNESS TRAININ,1,9.99,zHR8i90g0nqInZ8kIapeWY5SoDIv3ASMHdgDIozOy2M=,,"Altijd wel een leuke aanbieding, nu een mooi short besteld, en heel handig met zakken met een rits.",5,2022-04-25 18:07:54,,,". Always a nice offer, now ordered a nice pair of shorts, and very handy with zipper pockets.",". Altijd wel een leuke aanbieding, nu een mooi short besteld, en heel handig met zakken met een rits.",Fitness and Yoga,13,13,Fitness Clothing,10.069882,5.562421,7.776343,9.552843,-2.6987767
619,9296,9296,9296,GOpBWO84uekcSQLxM/BPc1jwbNDQylZ0Sd+MTqWUf08=,2,10,1088.0,offline,sale,TRACKSUIT ADI SERENO BLUE,FIT BEG M OUTFI,FITNESS TRAININ,1,48.99,GOpBWO84uekcSQLxM/BPc1jwbNDQylZ0Sd+MTqWUf08=,Zit als gegoten en erg functioneel,Het zit goed en je kan er alles mee doen en erg licht,5,2023-01-08 21:43:32,,,Fits like a glove and very functional. It fits well and you can do everything with it and it is very light,Zit als gegoten en erg functioneel. Het zit goed en je kan er alles mee doen en erg licht,Fitness and Yoga,1,1,Size-Fit Evaluation,8.592113,3.296063,7.6089516,8.05466,-0.11573878
620,9297,9297,9297,IiWTKZ4RaaWVDtiHuQ/UO9cT1Xwf2zWMn3x/CBOAaaU=,1,10,1089.0,offline,sale,PTWO PINK2,FIT BOTTL TOWEL,FITNESS TRAININ,1,4.99,IiWTKZ4RaaWVDtiHuQ/UO9cT1Xwf2zWMn3x/CBOAaaU=,,"Fijne winkel met een ruimhartig niet goed geld terug beleid.Ik had iets voor de camping gekocht in Frankrijk maar dat bleek niet te passen, geen probleem toen ik het in Arnhem wilde terugbrengen. Dat is service die verder gaat waar anderen ophouden",5,2023-10-24 08:44:47,,,". Nice store with a generous money back policy. I had bought something for the campsite in France but it turned out not to fit, no problem when I wanted to return it in Arnhem. That is service that continues where others leave off",". Fijne winkel met een ruimhartig niet goed geld terug beleid.Ik had iets voor de camping gekocht in Frankrijk maar dat bleek niet te passen, geen probleem toen ik het in Arnhem wilde terugbrengen. Dat is service die verder gaat waar anderen ophouden",Fitness and Yoga,6,6,Store and Staff,6.311811,-1.2250863,8.1512375,12.857099,2.1456323
621,9298,9298,9298,X8b1YKqhHh2vXUxAR9+pMGFfrFiTNw93B5GZr5qRweA=,1,1,70.0,online,sale,DEB BRASSIERE PILATES BLACK,WOMAN SHORT TK,FITNESS TRAININ,1,19.99,X8b1YKqhHh2vXUxAR9+pMGFfrFiTNw93B5GZr5qRweA=,Te strak en past geen mobiel in achtervak,Maat groter gekocht omdat dit soort broeken vaak erg strak zitten ondanks dat zit deze broek nog steeds te strak om de benen heen. Ook staat er bij dat er een vakje voor mobiel is. Een iphone past er in ieder geval niet in.,3,2022-05-23 13:48:57,,,"Too tight and doesn't fit a cell phone in the back pocket. Bought a size larger because these types of pants are often very tight, although these pants are still too tight around the legs. It also says that there is a cell phone box. In any case, an iPhone doesn't fit in there.",Te strak en past geen mobiel in achtervak. Maat groter gekocht omdat dit soort broeken vaak erg strak zitten ondanks dat zit deze broek nog steeds te strak om de benen heen. Ook staat er bij dat er een vakje voor mobiel is. Een iphone past er in ieder geval niet in.,Fitness and Yoga,13,13,Fitness Clothing,9.719548,4.962497,7.2575126,8.795516,-2.1051815
622,9299,9299,9299,X8b1YKqhHh2vXUxAR9+pMGFfrFiTNw93B5GZr5qRweA=,1,1,70.0,online,sale,DEB BRASSIERE PILATES BLACK,WOMAN SHORT TK,FITNESS TRAININ,1,19.99,X8b1YKqhHh2vXUxAR9+pMGFfrFiTNw93B5GZr5qRweA=,Zit raar bij borst,Zit fijn maar er blijft aan de zijkant een raar soort flapje over. Sluit dus niet helemaal aan onder de oksel,3,2022-05-30 09:38:40,,,"Fits strangely on chest. Fits nicely, but there is a strange kind of flap left on the side. So do not fit completely under the armpit",Zit raar bij borst. Zit fijn maar er blijft aan de zijkant een raar soort flapje over. Sluit dus niet helemaal aan onder de oksel,Fitness and Yoga,1,1,Size-Fit Evaluation,7.9045777,3.706271,6.550117,7.1622686,-0.79338473
623,9300,9300,9300,g6rn6QaxXs/yT22xfAJ8bcE+F+e03g8aP0OzZ8uixeo=,1,2,70.0,online,sale,FTI500A W LEGGING BLACK,W. COLLECTION,FITNESS TRAININ,1,24.99,g6rn6QaxXs/yT22xfAJ8bcE+F+e03g8aP0OzZ8uixeo=,Top product,Prima kwaliteit prijs verhouding,5,2023-09-03 11:28:04,,,Top product. Excellent quality-price ratio,Top product. Prima kwaliteit prijs verhouding,Fitness and Yoga,12,12,Price-Quality Evaluation,8.325603,0.20578746,8.254217,10.50488,2.851578
624,9301,9301,9301,HJhgk8NRj4T0ASOC25ajH+qGVkx6TCywhV78ZbmJZqM=,1,8,2092.0,offline,sale,TROUSERS 510 SLIM GYM BLACK,WOMAN PANT JACK,FITNESS TRAININ,1,16.99,HJhgk8NRj4T0ASOC25ajH+qGVkx6TCywhV78ZbmJZqM=,,.,5,2022-05-24 10:15:24,,,,. .,Fitness and Yoga,2,2,Unknown,-19.496767,0.9625555,7.6028905,-16.413736,21.116306
625,9316,9316,9316,nvVEPe4e1iJfT4YJntXKDW9FMaz+Jdcax9lhuB1dW5k=,1,10,256.0,offline,sale,SHORT W500 GIRL BLACK,TSHIRT SHORT GI,KIDS SPORTIVE E,1,7.99,nvVEPe4e1iJfT4YJntXKDW9FMaz+Jdcax9lhuB1dW5k=,Top gymbroekje,"Mijn dochter is gek op deze gymbroekjes. Zitten heerlijk, ze kan er goed in bewegen",5,2023-09-21 09:33:02,,,"Top gym shorts. My daughter loves these gym shorts. Very comfortable to sit on, she can move well in it","Top gymbroekje. Mijn dochter is gek op deze gymbroekjes. Zitten heerlijk, ze kan er goed in bewegen",Fitness and Yoga,13,13,Fitness Clothing,10.148556,5.5158124,7.7930503,9.775117,-2.6669996
626,9317,9317,9317,nvVEPe4e1iJfT4YJntXKDW9FMaz+Jdcax9lhuB1dW5k=,1,10,256.0,offline,sale,SHORT W500 GIRL BLACK,TSHIRT SHORT GI,KIDS SPORTIVE E,1,7.99,nvVEPe4e1iJfT4YJntXKDW9FMaz+Jdcax9lhuB1dW5k=,,"schappen rommelig, vrijwel niets meer op voorraad van wat ik zocht (gymkleding voor kinderen)",4,2023-09-19 09:27:25,,,". shelves cluttered, almost nothing left in stock of what I was looking for (gym clothes for children)",". schappen rommelig, vrijwel niets meer op voorraad van wat ik zocht (gymkleding voor kinderen)",Fitness and Yoga,6,6,Store and Staff,6.3902025,-0.8437614,8.627557,12.754949,2.8899395
627,9435,9435,9435,w3wlE8l3LjYSe0P7dudNCgzZPYGKI+BgnTk9oqomxI8=,1,2,70.0,online,sale,IRON DISC,WEIGHTS,MUSCLE & CROSS,2,25.98,w3wlE8l3LjYSe0P7dudNCgzZPYGKI+BgnTk9oqomxI8=,Goeie gewichten,Had de 2 kilo aan en nu de 5 kilo. Zijn goeie gewichten voor bij de halters,5,2022-09-12 18:54:25,,,Good weights. Was wearing the 2 kilos and now the 5 kilos. These are good weights for the dumbbells,Goeie gewichten. Had de 2 kilo aan en nu de 5 kilo. Zijn goeie gewichten voor bij de halters,Fitness and Yoga,8,8,Fitness Gear,10.642487,0.7089323,6.7777824,7.56084,3.2024672
628,9436,9436,9436,ZQM0JaRkvaR7M/2BWkhupcHmMsvpbZl6SsKFInL8yvU=,1,10,1570.0,offline,sale,RESISTANCE BAND KIT,BODYWEIGHT ACC,MUSCLE & CROSS,1,19.99,ZQM0JaRkvaR7M/2BWkhupcHmMsvpbZl6SsKFInL8yvU=,,Gewoon leuk winkelen,5,2023-06-14 06:25:46,,,. Just fun shopping,. Gewoon leuk winkelen,Fitness and Yoga,6,6,Store and Staff,7.2527556,-1.3922821,8.179688,12.203209,2.500724
629,9519,9519,9519,LYiOlV4MsHla9f0Q+i4aCTGDdRkuGFERnTE3JQOMMF0=,1,8,1089.0,offline,sale,FPA 100 W TROUSERS BLACK,W ESSENTIAL,FITNESS TRAININ,1,18.99,LYiOlV4MsHla9f0Q+i4aCTGDdRkuGFERnTE3JQOMMF0=,Hij zit prima,Zit geweldig,5,2023-09-17 10:03:27,,,He's fine. Fits great,Hij zit prima. Zit geweldig,Fitness and Yoga,18,18,Fitness Clothing,7.337327,3.6805637,6.395568,6.82498,-1.4713169
630,9520,9520,9520,LYiOlV4MsHla9f0Q+i4aCTGDdRkuGFERnTE3JQOMMF0=,1,8,1089.0,offline,sale,FPA 100 W TROUSERS BLACK,W ESSENTIAL,FITNESS TRAININ,1,18.99,LYiOlV4MsHla9f0Q+i4aCTGDdRkuGFERnTE3JQOMMF0=,,Ik vindt geweldig daar te zijn,5,2023-08-28 08:24:27,,,. I love being there,. Ik vindt geweldig daar te zijn,Fitness and Yoga,6,6,Store and Staff,7.4359803,-1.6424392,8.5149,12.351931,2.551372
631,9521,9521,9521,/yNjF1xykn8d4DMyEwpUHzS1U+YlVFY/4hsgCHy+iGA=,1,10,1089.0,offline,sale,CAPRI 500 REGULAR,WOMAN SHORT TK,FITNESS TRAININ,1,11.99,/yNjF1xykn8d4DMyEwpUHzS1U+YlVFY/4hsgCHy+iGA=,Lekker zittend,Zit lekker,5,2023-07-24 17:45:58,,,Sitting comfortably. Sit comfortably,Lekker zittend. Zit lekker,Fitness and Yoga,1,1,Size-Fit Evaluation,9.482109,3.5414126,7.8259773,7.295,0.6667195
632,9522,9522,9522,/yNjF1xykn8d4DMyEwpUHzS1U+YlVFY/4hsgCHy+iGA=,1,10,1089.0,offline,sale,CAPRI 500 REGULAR,WOMAN SHORT TK,FITNESS TRAININ,1,11.99,/yNjF1xykn8d4DMyEwpUHzS1U+YlVFY/4hsgCHy+iGA=,,Beste sportwinkel voor mij,5,2023-07-24 17:44:56,,,. Best sports store for me,. Beste sportwinkel voor mij,Fitness and Yoga,16,16,Store and Staff,6.976082,0.29007983,7.179647,10.8296995,1.4161091
633,9523,9523,9523,/yNjF1xykn8d4DMyEwpUHzS1U+YlVFY/4hsgCHy+iGA=,1,10,1089.0,offline,sale,CAPRI 500 REGULAR,WOMAN SHORT TK,FITNESS TRAININ,1,11.99,/yNjF1xykn8d4DMyEwpUHzS1U+YlVFY/4hsgCHy+iGA=,Top,Heerlijk aan voeten,5,2023-07-24 17:45:28,,,Top. Wonderful on feet,Top. Heerlijk aan voeten,Fitness and Yoga,17,17,Fitness Gear,11.2689705,3.4470127,9.123986,11.459084,-3.3178782
634,9524,9524,9524,/yNjF1xykn8d4DMyEwpUHzS1U+YlVFY/4hsgCHy+iGA=,1,10,1089.0,offline,sale,CAPRI 500 REGULAR,WOMAN SHORT TK,FITNESS TRAININ,1,11.99,/yNjF1xykn8d4DMyEwpUHzS1U+YlVFY/4hsgCHy+iGA=,Prima,Zit lekker,5,2023-07-24 17:46:18,,,Fine. Sit comfortably,Prima. Zit lekker,Fitness and Yoga,1,1,Size-Fit Evaluation,9.473873,3.5257483,7.7849636,7.3517942,0.65146214
635,9525,9525,9525,/yNjF1xykn8d4DMyEwpUHzS1U+YlVFY/4hsgCHy+iGA=,1,10,1089.0,offline,sale,CAPRI 500 REGULAR,WOMAN SHORT TK,FITNESS TRAININ,1,11.99,/yNjF1xykn8d4DMyEwpUHzS1U+YlVFY/4hsgCHy+iGA=,Prima,Goed,5,2023-07-24 17:46:37,,,Fine. Good,Prima. Goed,Fitness and Yoga,5,5,Good Product,9.337801,-1.607735,10.343738,9.373197,6.720571
636,9526,9526,9526,/yNjF1xykn8d4DMyEwpUHzS1U+YlVFY/4hsgCHy+iGA=,1,10,1089.0,offline,sale,CAPRI 500 REGULAR,WOMAN SHORT TK,FITNESS TRAININ,1,11.99,/yNjF1xykn8d4DMyEwpUHzS1U+YlVFY/4hsgCHy+iGA=,Prima,Goed materiaal,5,2023-07-24 17:47:02,,,Fine. Good material,Prima. Goed materiaal,Fitness and Yoga,12,12,Price-Quality Evaluation,9.382253,0.109673694,8.151366,9.510208,3.0407434
637,9527,9527,9527,3NM/209bgxLdDXswtdDsSSGkYVitEPBmbTK0wwet4GQ=,1,4,70.0,online,sale,STEP100,FIT STEP,FITNESS TRAININ,14,419.86,3NM/209bgxLdDXswtdDsSSGkYVitEPBmbTK0wwet4GQ=,,Op zondagochtend besteld en maandagmorgen al geleverd. Sneller kan het niet!,5,2022-12-03 08:46:39,,,. Ordered on Sunday morning and delivered on Monday morning. It couldn't be faster!,. Op zondagochtend besteld en maandagmorgen al geleverd. Sneller kan het niet!,Fitness and Yoga,0,0,Delivery,7.168664,1.1469781,10.087804,11.6180725,5.3248024
638,9528,9528,9528,KaCcvJ5nECFTgizpO9V8U5ZV7v77mU063ml+oDJOy0I=,1,10,2094.0,offline,sale,GAFL 500 2020 F LEGGINGS BLK,WOMEN'S GYM APP,GYMNASTICS ACCR,1,12.99,KaCcvJ5nECFTgizpO9V8U5ZV7v77mU063ml+oDJOy0I=,Lekker broekje voor turnen,Lekker zittend broekje voor turnen,5,2022-08-10 18:48:43,,,Nice pants for gymnastics. Nice fitting pants for gymnastics,Lekker broekje voor turnen. Lekker zittend broekje voor turnen,Fitness and Yoga,13,13,Fitness Clothing,9.709854,5.202783,7.527527,9.266412,-2.2651646
639,9645,9645,9645,47jOYK6NJ7zuh6TstMJCxpIgE4CCwVEatBfD2ypXkpQ=,1,2,70.0,online,sale,YOGA GRIP TOWEL BLUE GREY,YOGA MATS,YOGA,1,24.99,47jOYK6NJ7zuh6TstMJCxpIgE4CCwVEatBfD2ypXkpQ=,Fijne yogamat!,Ik was op zoek naar een yogamat waar ik niet meer op uitglij.Deze voldoet erg goed! Kan ik aanbevelen. Ik ben er blij mee.,5,2023-06-16 10:26:52,,,Nice yoga mat! I was looking for a yoga mat that I no longer slip on. This one works very well! I can recommend. I'm happy with it.,Fijne yogamat!. Ik was op zoek naar een yogamat waar ik niet meer op uitglij.Deze voldoet erg goed! Kan ik aanbevelen. Ik ben er blij mee.,Fitness and Yoga,17,17,Fitness Gear,10.79032,2.1241853,7.019464,6.982979,1.7942592
640,9670,9670,9670,qnx1A2XexIXYmFFPtgaWN/NRWdSz4Q2g3R9QpaWgOi8=,1,2,70.0,online,sale,GLOVE BB 100 . GLOVES BLK,"GLOVES, BELTS",MUSCLE & CROSS,2,15.98,qnx1A2XexIXYmFFPtgaWN/NRWdSz4Q2g3R9QpaWgOi8=,Prima aankoop,Werkt naar behorem,5,2023-01-31 21:46:36,,,Great purchase. Works properly,Prima aankoop. Werkt naar behorem,Fitness and Yoga,12,12,Price-Quality Evaluation,9.068707,0.20623071,8.907861,9.60502,4.046845
641,9692,9692,9692,a9AnGCCO5l57gbtO7UZk7PROphinpgLz0KRmwlIFOuc=,1,2,70.0,online,sale,GLOVE BB 100 . GLOVES BLK,"GLOVES, BELTS",MUSCLE & CROSS,1,7.99,a9AnGCCO5l57gbtO7UZk7PROphinpgLz0KRmwlIFOuc=,,Top,5,2022-09-25 09:34:40,,,. Top,. Top,Fitness and Yoga,3,3,Good Product,14.223774,2.081907,14.96074,14.532963,-5.2228646
642,9740,9740,9740,gmo9aFk3iEdx+SKj28CrlMrgXkn1MtOUsuNY2vvRtwg=,1,10,1161.0,offline,sale,PANT 520 LAYER 2 GYM W W FLAMMÉNOIR,WOMAN PANT JACK,FITNESS TRAININ,1,17.99,gmo9aFk3iEdx+SKj28CrlMrgXkn1MtOUsuNY2vvRtwg=,"Heerlijke broek, ook voor heren :-)","Heerlijke broek, ook voor heren :-)",5,2022-11-08 19:18:34,,,"Lovely pants, also for men :-). Lovely pants, also for men :-)","Heerlijke broek, ook voor heren :-). Heerlijke broek, ook voor heren :-)",Fitness and Yoga,13,13,Fitness Clothing,9.483733,5.679223,7.9552474,9.833782,-2.0842268
